SID,SVOLT,SOV,TORN,SORN,TSN,TEMP,CURRENT
577,48.0,0.0,3,7,3-104-3857,37.812,-7.466737e-08
577,48.0,0.0,3,8,3-104-3857,37.812,-6.789747e-08
577,48.0,0.0,3,9,3-104-3857,37.875,-6.813646e-08
577,48.0,0.0,3,10,3-104-3857,37.875,-6.697258e-08
577,48.0,0.0,3,11,3-104-3857,37.875,-7.798081e-08
577,48.0,0.0,3,12,3-104-3857,37.875,-7.354488e-08
577,48.0,0.0,3,13,3-104-3857,37.937,-6.603173e-08
577,48.0,0.0,3,14,3-104-3857,37.875,-6.550123e-08
577,48.0,0.0,3,15,3-104-3857,37.937,-6.610907e-08
577,48.0,0.0,3,16,3-104-3857,37.937,-8.039831e-08
577,48.0,0.0,4,1,3-104-3858,37.687,-7.217458e-08
577,48.0,0.0,4,2,3-104-3858,37.687,-6.748383e-08
577,48.0,0.0,4,3,3-104-3858,37.687,-7.563238e-08
577,48.0,0.0,4,4,3-104-3858,37.75,-6.623843e-08
577,48.0,0.0,4,5,3-104-3858,37.75,-7.201297e-08
577,48.0,0.0,4,6,3-104-3858,37.75,-7.124486e-08
577,48.0,0.0,4,7,3-104-3858,37.812,-7.537817e-08
577,48.0,0.0,4,8,3-104-3858,37.812,-6.699825e-08
577,48.0,0.0,4,9,3-104-3858,37.875,-7.293923e-08
577,48.0,0.0,4,10,3-104-3858,37.812,-7.427852e-08
577,48.0,0.0,4,11,3-104-3858,37.812,-7.086699e-08
577,48.0,0.0,4,12,3-104-3858,37.875,-6.609888e-08
577,48.0,0.0,4,13,3-104-3858,37.937,-7.4188e-08
577,48.0,0.0,4,14,3-104-3858,37.875,-7.314774e-08
577,48.0,0.0,4,15,3-104-3858,37.875,-7.323615e-08
577,48.0,0.0,4,16,3-104-3858,37.875,-6.923749e-08
577,48.0,0.0,5,1,3-104-3859,37.812,-7.410376e-08
577,48.0,0.0,5,2,3-104-3859,37.812,-7.040208e-08
577,48.0,0.0,5,3,3-104-3859,37.875,-7.528973e-08
577,48.0,0.0,5,4,3-104-3859,37.875,-7.698892e-08
577,48.0,0.0,5,5,3-104-3859,37.875,-7.019484e-08
577,48.0,0.0,5,6,3-104-3859,37.875,-7.335634e-08
577,48.0,0.0,5,7,3-104-3859,37.875,-7.559019e-08
577,48.0,0.0,5,8,3-104-3859,37.937,-8.075413e-08
577,48.0,0.0,5,9,3-104-3859,38.0,-7.629748e-08
577,48.0,0.0,5,10,3-104-3859,38.0,-7.156941e-08
577,48.0,0.0,5,11,3-104-3859,38.0,-7.661038e-08
577,48.0,0.0,5,12,3-104-3859,38.0,-7.412996e-08
577,48.0,0.0,5,13,3-104-3859,38.062,-6.9808e-08
577,48.0,0.0,5,14,3-104-3859,38.0,-7.495464e-08
577,48.0,0.0,5,15,3-104-3859,38.062,-7.34799e-08
577,48.0,0.0,5,16,3-104-3859,38.0,-7.696395e-08
577,48.0,0.0,6,1,3-105-3861,39.25,-8.507743e-08
577,48.0,0.0,6,2,3-105-3861,39.25,-7.833728e-08
577,48.0,0.0,6,3,3-105-3861,39.25,-7.936924e-08
577,48.0,0.0,6,4,3-105-3861,39.312,-7.709117e-08
577,48.0,0.0,6,5,3-105-3861,39.312,-8.289196e-08
577,48.0,0.0,6,6,3-105-3861,39.375,-8.550636e-08
577,48.0,0.0,6,7,3-105-3861,39.375,-7.685013e-08
577,48.0,0.0,6,8,3-105-3861,39.375,-7.97961e-08
577,48.0,0.0,6,9,3-105-3861,39.437,-8.797633e-08
577,48.0,0.0,6,10,3-105-3861,39.437,-8.766555e-08
577,48.0,0.0,6,11,3-105-3861,39.437,-7.767549e-08
577,48.0,0.0,6,12,3-105-3861,39.437,-8.393208e-08
577,48.0,0.0,6,13,3-105-3861,39.5,-8.927627e-08
577,48.0,0.0,6,14,3-105-3861,39.5,-8.83631e-08
577,48.0,0.0,6,15,3-105-3861,39.5,-8.082448e-08
577,48.0,0.0,6,16,3-105-3861,39.5,-8.586404e-08
577,48.0,0.0,7,1,3-105-3862,39.437,-8.262813e-08
577,48.0,0.0,7,2,3-105-3862,39.437,-7.694265e-08
577,48.0,0.0,7,3,3-105-3862,39.437,-8.210935e-08
577,48.0,0.0,7,4,3-105-3862,39.5,-8.086395e-08
577,48.0,0.0,7,5,3-105-3862,39.5,-8.699081e-08
577,48.0,0.0,7,6,3-105-3862,39.5,-7.937408e-08
577,48.0,0.0,7,7,3-105-3862,39.562,-8.326706e-08
577,48.0,0.0,7,8,3-105-3862,0.0,-7.834619e-08
577,48.0,0.0,7,9,3-105-3862,39.625,-8.731196e-08
577,48.0,0.0,7,10,3-105-3862,39.625,-8.354468e-08
577,48.0,0.0,7,11,3-105-3862,39.625,-9.118286e-08
577,48.0,0.0,7,12,3-105-3862,39.625,-8.325732e-08
577,48.0,0.0,7,13,3-105-3862,39.625,-8.611072e-08
577,48.0,0.0,7,14,3-105-3862,39.625,-8.467466e-08
577,48.0,0.0,7,15,3-105-3862,39.687,-8.692094e-08
577,48.0,0.0,7,16,3-105-3862,39.687,-8.764687e-08
577,48.0,0.0,8,1,3-105-1139,38.437,-5.340537e-08
577,48.0,0.0,8,2,3-105-1139,38.437,-5.47972e-08
577,48.0,0.0,8,3,3-105-1139,38.5,-5.323545e-08
577,48.0,0.0,8,4,3-105-1139,38.5,-5.065005e-08
577,48.0,0.0,8,5,3-105-1139,38.562,-5.25392e-08
577,48.0,0.0,8,6,3-105-1139,38.562,-5.928004e-08
577,48.0,0.0,8,7,3-105-1139,38.562,-5.378319e-08
577,48.0,0.0,8,8,3-105-1139,38.562,-5.06604e-08
577,48.0,0.0,8,9,3-105-1139,38.625,-5.701651e-08
577,48.0,0.0,8,10,3-105-1139,38.625,-5.810438e-08
577,48.0,0.0,8,11,3-105-1139,38.625,-5.112871e-08
577,48.0,0.0,8,12,3-105-1139,38.625,-5.504098e-08
577,48.0,0.0,8,13,3-105-1139,38.625,-5.901474e-08
577,48.0,0.0,8,14,3-105-1139,38.687,-5.312764e-08
577,48.0,0.0,8,15,3-105-1139,38.687,-5.100986e-08
577,48.0,0.0,8,16,3-105-1139,38.687,-5.351097e-08
577,48.0,0.0,9,1,3-105-3864,37.625,-6.867248e-08
577,48.0,0.0,9,2,3-105-3864,37.687,-7.220562e-08
577,48.0,0.0,9,3,3-105-3864,37.687,-7.719821e-08
577,48.0,0.0,9,4,3-105-3864,37.75,-7.008572e-08
577,48.0,0.0,9,5,3-105-3864,37.75,-7.506318e-08
577,48.0,0.0,9,6,3-105-3864,37.75,-7.458866e-08
577,48.0,0.0,9,7,3-105-3864,37.75,-7.873511e-08
577,48.0,0.0,9,8,3-105-3864,37.75,-7.085931e-08
577,48.0,0.0,9,9,3-105-3864,37.812,-7.189059e-08
577,48.0,0.0,9,10,3-105-3864,37.812,-6.913941e-08
577,48.0,0.0,9,11,3-105-3864,37.812,-7.777911e-08
577,48.0,0.0,9,12,3-105-3864,37.812,-7.330171e-08
577,48.0,0.0,9,13,3-105-3864,37.875,-7.261445e-08
577,48.0,0.0,9,14,3-105-3864,37.875,-6.875045e-08
577,48.0,0.0,9,15,3-105-3864,37.875,-7.658613e-08
577,48.0,0.0,9,16,3-105-3864,37.875,-7.748686e-08
577,48.0,0.0,10,1,3-105-3865,39.25,-7.982027e-08
577,48.0,0.0,10,2,3-105-3865,39.312,-7.910609e-08
577,48.0,0.0,10,3,3-105-3865,0.0,-8.354881e-08
577,48.0,0.0,10,4,3-105-3865,39.375,-8.140962e-08
577,48.0,0.0,10,5,3-105-3865,39.375,-8.062361e-08
577,48.0,0.0,10,6,3-105-3865,39.375,-8.547182e-08
577,48.0,0.0,10,7,3-105-3865,39.437,-7.975947e-08
577,48.0,0.0,10,8,3-105-3865,39.437,-7.76182e-08
577,48.0,0.0,10,9,3-105-3865,39.437,-8.259973e-08
577,48.0,0.0,10,10,3-105-3865,39.437,-8.463947e-08
577,48.0,0.0,10,11,3-105-3865,39.437,-7.9115e-08
577,48.0,0.0,10,12,3-105-3865,39.5,-7.690532e-08
577,48.0,0.0,10,13,3-105-3865,39.5,-8.270536e-08
577,48.0,0.0,10,14,3-105-3865,39.562,-8.559051e-08
577,48.0,0.0,10,15,3-105-3865,39.562,-7.552106e-08
577,48.0,0.0,10,16,3-105-3865,39.562,-7.142781e-08
577,48.0,0.0,11,1,3-105-3866,39.25,-8.416156e-08
577,48.0,0.0,11,2,3-105-3866,39.312,-8.007031e-08
577,48.0,0.0,11,3,3-105-3866,39.312,-8.037216e-08
577,48.0,0.0,11,4,3-105-3866,39.375,-7.689706e-08
577,48.0,0.0,11,5,3-105-3866,39.375,-7.78952e-08
577,48.0,0.0,11,6,3-105-3866,39.375,-8.786105e-08
577,48.0,0.0,11,7,3-105-3866,39.437,-8.472586e-08
577,48.0,0.0,11,8,3-105-3866,39.437,-7.176211e-08
577,48.0,0.0,11,9,3-105-3866,39.437,-8.431419e-08
577,48.0,0.0,11,10,3-105-3866,39.437,-7.601221e-08
577,48.0,0.0,11,11,3-105-3866,39.437,-8.29914e-08
577,48.0,0.0,11,12,3-105-3866,39.5,-7.665729e-08
577,48.0,0.0,11,13,3-105-3866,39.5,-8.088117e-08
577,48.0,0.0,11,14,3-105-3866,39.5,-7.481649e-08
577,48.0,0.0,11,15,3-105-3866,39.562,-8.029677e-08
577,48.0,0.0,11,16,3-105-3866,39.5,-8.252506e-08
577,48.0,0.0,12,1,3-105-3867,38.25,-6.796669e-08
577,48.0,0.0,12,2,3-105-3867,38.25,-7.206202e-08
577,48.0,0.0,12,3,3-105-3867,38.25,-6.344789e-08
577,48.0,0.0,12,4,3-105-3867,38.312,-6.524722e-08
577,48.0,0.0,12,5,3-105-3867,38.312,-7.207442e-08
577,48.0,0.0,12,6,3-105-3867,38.312,-7.162819e-08
577,48.0,0.0,12,7,3-105-3867,38.312,-7.494162e-08
577,48.0,0.0,12,8,3-105-3867,38.375,-6.446189e-08
577,48.0,0.0,12,9,3-105-3867,38.375,-7.577604e-08
577,48.0,0.0,12,10,3-105-3867,38.375,-7.118197e-08
577,48.0,0.0,12,11,3-105-3867,38.437,-6.882935e-08
577,48.0,0.0,12,12,3-105-3867,38.437,-7.196315e-08
577,48.0,0.0,12,13,3-105-3867,38.437,-7.648395e-08
577,48.0,0.0,12,14,3-105-3867,38.437,-7.407883e-08
577,48.0,0.0,12,15,3-105-3867,38.437,-7.192374e-08
577,48.0,0.0,12,16,3-105-3867,38.5,-6.759495e-08
577,48.0,0.0,13,1,3-105-3868,37.187,-7.299376e-08
577,48.0,0.0,13,2,3-105-3868,37.25,-6.474151e-08
577,48.0,0.0,13,3,3-105-3868,37.25,-7.147341e-08
577,48.0,0.0,13,4,3-105-3868,37.25,-7.128001e-08
577,48.0,0.0,13,5,3-105-3868,37.25,-6.70078e-08
577,48.0,0.0,13,6,3-105-3868,37.25,-6.47595e-08
577,48.0,0.0,13,7,3-105-3868,37.25,-6.926165e-08
577,48.0,0.0,13,8,3-105-3868,37.312,-6.742361e-08
577,48.0,0.0,13,9,3-105-3868,37.312,-7.255646e-08
577,48.0,0.0,13,10,3-105-3868,37.312,-6.676119e-08
577,48.0,0.0,13,11,3-105-3868,37.312,-6.19868e-08
577,48.0,0.0,13,12,3-105-3868,37.375,-6.619407e-08
577,48.0,0.0,13,13,3-105-3868,37.375,-6.414877e-08
577,48.0,0.0,13,14,3-105-3868,37.375,-6.484988e-08
577,48.0,0.0,13,15,3-105-3868,37.437,-6.145973e-08
577,48.0,0.0,13,16,3-105-3868,37.437,-6.534303e-08
577,48.0,0.0,14,1,3-105-3869,38.0,-7.309255e-08
577,48.0,0.0,14,2,3-105-3869,38.062,-7.322933e-08
577,48.0,0.0,14,3,3-105-3869,38.062,-7.239632e-08
577,48.0,0.0,14,4,3-105-3869,38.062,-6.582261e-08
577,48.0,0.0,14,5,3-105-3869,38.125,-7.154255e-08
577,48.0,0.0,14,6,3-105-3869,38.062,-8.025885e-08
577,48.0,0.0,14,7,3-105-3869,38.125,-6.808197e-08
577,48.0,0.0,14,8,3-105-3869,38.125,-6.591792e-08
577,48.0,0.0,14,9,3-105-3869,38.125,-7.080207e-08
577,48.0,0.0,14,10,3-105-3869,38.187,-6.531421e-08
577,48.0,0.0,14,11,3-105-3869,38.187,-7.572974e-08
577,48.0,0.0,14,12,3-105-3869,38.187,-6.511318e-08
577,48.0,0.0,14,13,3-105-3869,38.187,-6.727934e-08
577,48.0,0.0,14,14,3-105-3869,38.187,-6.946753e-08
577,48.0,0.0,14,15,3-105-3869,38.25,-7.421489e-08
577,48.0,0.0,14,16,3-105-3869,38.25,-6.156004e-08
577,48.0,0.0,15,1,3-105-3870,37.937,-7.094017e-08
577,48.0,0.0,15,2,3-105-3870,38.0,-7.698617e-08
577,48.0,0.0,15,3,3-105-3870,38.0,-7.260067e-08
577,48.0,0.0,15,4,3-105-3870,38.0,-7.345305e-08
577,48.0,0.0,15,5,3-105-3870,38.062,-6.7367e-08
577,48.0,0.0,15,6,3-105-3870,38.0,-7.949976e-08
577,48.0,0.0,15,7,3-105-3870,38.062,-7.789449e-08
577,48.0,0.0,15,8,3-105-3870,38.062,-7.599633e-08
577,48.0,0.0,15,9,3-105-3870,38.062,-6.455844e-08
577,48.0,0.0,15,10,3-105-3870,38.062,-7.585196e-08
577,48.0,0.0,15,11,3-105-3870,38.125,-7.579047e-08
577,48.0,0.0,15,12,3-105-3870,38.125,-7.380458e-08
577,48.0,0.0,15,13,3-105-3870,38.125,-6.174296e-08
577,48.0,0.0,15,14,3-105-3870,38.125,-6.756448e-08
577,48.0,0.0,15,15,3-105-3870,38.125,-6.952683e-08
577,48.0,0.0,15,16,3-105-3870,38.187,-6.673554e-08
577,48.0,0.0,16,1,0-0-0000,0.0,2.222518e-12
577,48.0,0.0,16,2,0-0-0000,0.0,-1.367842e-12
577,48.0,0.0,16,3,0-0-0000,0.0,-3.792835e-12
577,48.0,0.0,16,4,0-0-0000,0.0,-2.285813e-12
577,48.0,0.0,16,5,0-0-0000,0.0,1.299202e-12
577,48.0,0.0,16,6,0-0-0000,0.0,-3.475651e-12
577,48.0,0.0,16,7,0-0-0000,0.0,-1.774791e-12
577,48.0,0.0,16,8,0-0-0000,0.0,-6.016096e-12
577,48.0,0.0,16,9,0-0-0000,0.0,1.18705e-12
577,48.0,0.0,16,10,0-0-0000,0.0,-3.162402e-12
577,48.0,0.0,16,11,0-0-0000,0.0,3.577272e-12
577,48.0,0.0,16,12,0-0-0000,0.0,-2.654875e-13
577,48.0,0.0,16,13,0-0-0000,0.0,1.654532e-12
577,48.0,0.0,16,14,0-0-0000,0.0,1.097436e-12
577,48.0,0.0,16,15,0-0-0000,0.0,8.702552e-12
577,48.0,0.0,16,16,0-0-0000,0.0,-4.767325e-12
577,55.0,7.0,1,1,3-104-3855,37.0,-1.048115e-05
577,55.0,7.0,1,2,3-104-3855,37.0,-1.107043e-05
577,55.0,7.0,1,3,3-104-3855,37.062,-1.326559e-05
577,55.0,7.0,1,4,3-104-3855,37.0,-1.051538e-05
577,55.0,7.0,1,5,3-104-3855,37.0,-1.00899e-05
577,55.0,7.0,1,6,3-104-3855,37.0,-1.227171e-05
577,55.0,7.0,1,7,3-104-3855,37.0,-1.278724e-05
577,55.0,7.0,1,8,3-104-3855,37.062,-1.041937e-05
577,55.0,7.0,1,9,3-104-3855,37.062,-9.498809e-06
577,55.0,7.0,1,10,3-104-3855,37.062,-1.231014e-05
577,55.0,7.0,1,11,3-104-3855,37.125,-1.304099e-05
577,55.0,7.0,1,12,3-104-3855,37.062,-1.166706e-05
577,55.0,7.0,1,13,3-104-3855,37.062,-9.817423e-06
577,55.0,7.0,1,14,3-104-3855,37.062,-1.213879e-05
577,55.0,7.0,1,15,3-104-3855,37.062,-1.298301e-05
577,55.0,7.0,1,16,3-104-3855,37.062,-1.277163e-05
577,55.0,7.0,2,1,3-104-3856,37.937,-1.188823e-05
577,55.0,7.0,2,2,3-104-3856,37.937,-1.189812e-05
577,55.0,7.0,2,3,3-104-3856,37.937,-1.212535e-05
577,55.0,7.0,2,4,3-104-3856,37.937,-9.427124e-06
577,55.0,7.0,2,5,3-104-3856,37.937,-1.08965e-05
577,55.0,7.0,2,6,3-104-3856,37.937,-1.283361e-05
577,55.0,7.0,2,7,3-104-3856,37.937,-1.256976e-05
577,55.0,7.0,2,8,3-104-3856,38.0,-1.058659e-05
577,55.0,7.0,2,9,3-104-3856,38.0,-1.098875e-05
577,55.0,7.0,2,10,3-104-3856,38.0,-1.232947e-05
577,55.0,7.0,2,11,3-104-3856,38.0,-1.27602e-05
577,55.0,7.0,2,12,3-104-3856,38.0,-9.840566e-06
577,55.0,7.0,2,13,3-104-3856,38.0,-1.065969e-05
577,55.0,7.0,2,14,3-104-3856,38.0,-1.285049e-05
577,55.0,7.0,2,15,3-104-3856,38.0,-1.262723e-05
577,55.0,7.0,2,16,3-104-3856,38.0,-1.251475e-05
577,55.0,7.0,3,1,3-104-3857,37.937,-1.181664e-05
577,55.0,7.0,3,2,3-104-3857,37.937,-1.179254e-05
577,55.0,7.0,3,3,3-104-3857,38.0,-8.97833e-06
577,55.0,7.0,3,4,3-104-3857,0.0,-1.040818e-05
577,55.0,7.0,3,5,3-104-3857,38.0,-1.148438e-05
577,55.0,7.0,3,6,3-104-3857,38.0,-1.254513e-05
577,55.0,7.0,3,7,3-104-3857,37.937,-9.422196e-06
577,55.0,7.0,3,8,3-104-3857,38.0,-1.029887e-05
577,55.0,7.0,3,9,3-104-3857,38.0,-1.219828e-05
577,55.0,7.0,3,10,3-104-3857,38.0,-1.268528e-05
577,55.0,7.0,3,11,3-104-3857,38.0,-9.003999e-06
577,55.0,7.0,3,12,3-104-3857,38.0,-9.530489e-06
577,55.0,7.0,3,13,3-104-3857,38.0,-1.114864e-05
577,55.0,7.0,3,14,3-104-3857,38.0,-1.265061e-05
577,55.0,7.0,3,15,3-104-3857,38.0,-1.260053e-05
577,55.0,7.0,3,16,3-104-3857,38.062,-1.00195e-05
577,55.0,7.0,4,1,3-104-3858,37.937,-1.031647e-05
577,55.0,7.0,4,2,3-104-3858,37.937,-1.013642e-05
577,55.0,7.0,4,3,3-104-3858,38.0,-1.019414e-05
577,55.0,7.0,4,4,3-104-3858,37.937,-9.651881e-06
577,55.0,7.0,4,5,3-104-3858,37.937,-1.033728e-05
577,55.0,7.0,4,6,3-104-3858,37.937,-1.052806e-05
577,55.0,7.0,4,7,3-104-3858,37.937,-1.025798e-05
577,55.0,7.0,4,8,3-104-3858,38.0,-8.549495e-06
577,55.0,7.0,4,9,3-104-3858,37.937,-9.699672e-06
577,55.0,7.0,4,10,3-104-3858,38.0,-1.111141e-05
577,55.0,7.0,4,11,3-104-3858,38.0,-8.809216e-06
577,55.0,7.0,4,12,3-104-3858,38.0,-8.690772e-06
577,55.0,7.0,4,13,3-104-3858,38.0,-1.030207e-05
577,55.0,7.0,4,14,3-104-3858,38.0,-1.067012e-05
577,55.0,7.0,4,15,3-104-3858,38.0,-8.829446e-06
577,55.0,7.0,4,16,3-104-3858,38.0,-9.988144e-06
577,55.0,7.0,5,1,3-104-3859,38.062,-1.095006e-05
577,55.0,7.0,5,2,3-104-3859,38.062,-9.857269e-06
577,55.0,7.0,5,3,3-104-3859,38.062,-1.129859e-05
577,55.0,7.0,5,4,3-104-3859,38.062,-9.359203e-06
577,55.0,7.0,5,5,3-104-3859,38.125,-1.011737e-05
577,55.0,7.0,5,6,3-104-3859,38.125,-1.115568e-05
577,55.0,7.0,5,7,3-104-3859,38.062,-1.046162e-05
577,55.0,7.0,5,8,3-104-3859,38.125,-9.546208e-06
577,55.0,7.0,5,9,3-104-3859,38.125,-1.109644e-05
577,55.0,7.0,5,10,3-104-3859,38.187,-1.136052e-05
577,55.0,7.0,5,11,3-104-3859,38.125,-9.286722e-06
577,55.0,7.0,5,12,3-104-3859,38.125,-8.581134e-06
577,55.0,7.0,5,13,3-104-3859,38.125,-9.04676e-06
577,55.0,7.0,5,14,3-104-3859,38.187,-1.126825e-05
577,55.0,7.0,5,15,3-104-3859,38.187,-8.669292e-06
577,55.0,7.0,5,16,3-104-3859,38.125,-8.89426e-06
577,55.0,7.0,6,1,3-105-3861,39.5,-1.122467e-05
577,55.0,7.0,6,2,3-105-3861,39.5,-1.135357e-05
577,55.0,7.0,6,3,3-105-3861,39.5,-1.104331e-05
577,55.0,7.0,6,4,3-105-3861,39.562,-9.017092e-06
577,55.0,7.0,6,5,3-105-3861,39.5,-1.129476e-05
577,55.0,7.0,6,6,3-105-3861,39.562,-1.213675e-05
577,55.0,7.0,6,7,3-105-3861,39.562,-1.253415e-05
577,55.0,7.0,6,8,3-105-3861,39.562,-9.604286e-06
577,55.0,7.0,6,9,3-105-3861,39.562,-1.177779e-05
577,55.0,7.0,6,10,3-105-3861,39.625,-1.164656e-05
577,55.0,7.0,6,11,3-105-3861,39.562,-1.240777e-05
577,55.0,7.0,6,12,3-105-3861,39.562,-8.895877e-06
577,55.0,7.0,6,13,3-105-3861,39.562,-1.127557e-05
577,55.0,7.0,6,14,3-105-3861,39.625,-1.221481e-05
577,55.0,7.0,6,15,3-105-3861,39.625,-1.281431e-05
577,55.0,7.0,6,16,3-105-3861,39.625,-9.648868e-06
577,55.0,7.0,7,1,3-105-3862,39.687,-1.119249e-05
577,55.0,7.0,7,2,3-105-3862,39.75,-1.202653e-05
577,55.0,7.0,7,3,3-105-3862,39.75,-9.618026e-06
577,55.0,7.0,7,4,3-105-3862,39.687,-9.755318e-06
577,55.0,7.0,7,5,3-105-3862,39.75,-1.093226e-05
577,55.0,7.0,7,6,3-105-3862,39.75,-1.188797e-05
577,55.0,7.0,7,7,3-105-3862,39.75,-9.611637e-06
577,55.0,7.0,7,8,3-105-3862,39.75,-1.076069e-05
577,55.0,7.0,7,9,3-105-3862,39.75,-1.111616e-05
577,55.0,7.0,7,10,3-105-3862,39.75,-1.231446e-05
577,55.0,7.0,7,11,3-105-3862,39.75,-1.006618e-05
577,55.0,7.0,7,12,3-105-3862,39.75,-1.100395e-05
577,55.0,7.0,7,13,3-105-3862,39.75,-1.003152e-05
577,55.0,7.0,7,14,3-105-3862,39.812,-1.243896e-05
577,55.0,7.0,7,15,3-105-3862,39.812,-1.260699e-05
577,55.0,7.0,7,16,3-105-3862,39.812,-9.829909e-06
577,55.0,7.0,8,1,3-105-1139,38.687,-1.665354e-05
577,55.0,7.0,8,2,3-105-1139,38.75,-1.476397e-05
577,55.0,7.0,8,3,3-105-1139,38.687,-1.440141e-05
577,55.0,7.0,8,4,3-105-1139,38.687,-1.350786e-05
577,55.0,7.0,8,5,3-105-1139,38.75,-1.285652e-05
577,55.0,7.0,8,6,3-105-1139,38.75,-1.403957e-05
577,55.0,7.0,8,7,3-105-1139,38.75,-1.334889e-05
577,55.0,7.0,8,8,3-105-1139,38.75,-1.120696e-05
577,55.0,7.0,8,9,3-105-1139,38.75,-1.275377e-05
577,55.0,7.0,8,10,3-105-1139,38.75,-1.344823e-05
577,55.0,7.0,8,11,3-105-1139,38.75,-1.359281e-05
577,55.0,7.0,8,12,3-105-1139,38.75,-1.626789e-05
577,55.0,7.0,8,13,3-105-1139,38.812,-1.632044e-05
577,55.0,7.0,8,14,3-105-1139,38.812,-1.779273e-05
577,55.0,7.0,8,15,3-105-1139,38.812,-1.441949e-05
577,55.0,7.0,8,16,3-105-1139,38.812,-1.485867e-05
577,55.0,7.0,9,1,3-105-3864,37.875,-1.131142e-05
577,55.0,7.0,9,2,3-105-3864,37.937,-9.519241e-06
577,55.0,7.0,9,3,3-105-3864,37.875,-1.007915e-05
577,55.0,7.0,9,4,3-105-3864,37.937,-1.202147e-05
577,55.0,7.0,9,5,3-105-3864,37.937,-1.053578e-05
577,55.0,7.0,9,6,3-105-3864,37.937,-9.450625e-06
577,55.0,7.0,9,7,3-105-3864,37.937,-1.115502e-05
577,55.0,7.0,9,8,3-105-3864,37.937,-1.070787e-05
577,55.0,7.0,9,9,3-105-3864,37.937,-9.83581e-06
577,55.0,7.0,9,10,3-105-3864,37.937,-1.150295e-05
577,55.0,7.0,9,11,3-105-3864,37.937,-9.964858e-06
577,55.0,7.0,9,12,3-105-3864,37.937,-1.114027e-05
577,55.0,7.0,9,13,3-105-3864,38.0,-9.101919e-06
577,55.0,7.0,9,14,3-105-3864,38.0,-1.133324e-05
577,55.0,7.0,9,15,3-105-3864,38.0,-9.439345e-06
577,55.0,7.0,9,16,3-105-3864,38.0,-1.035256e-05
577,55.0,7.0,10,1,3-105-3865,39.562,-9.089733e-06
577,55.0,7.0,10,2,3-105-3865,39.625,-1.125817e-05
577,55.0,7.0,10,3,3-105-3865,39.562,-1.014862e-05
577,55.0,7.0,10,4,3-105-3865,39.562,-1.0733e-05
577,55.0,7.0,10,5,3-105-3865,39.562,-9.377355e-06
577,55.0,7.0,10,6,3-105-3865,39.562,-1.083361e-05
577,55.0,7.0,10,7,3-105-3865,39.562,-9.406816e-06
577,55.0,7.0,10,8,3-105-3865,39.625,-9.573167e-06
577,55.0,7.0,10,9,3-105-3865,39.625,-9.061567e-06
577,55.0,7.0,10,10,3-105-3865,39.625,-1.044238e-05
577,55.0,7.0,10,11,3-105-3865,39.625,-1.055127e-05
577,55.0,7.0,10,12,3-105-3865,39.625,-9.804808e-06
577,55.0,7.0,10,13,3-105-3865,39.625,-1.065502e-05
577,55.0,7.0,10,14,3-105-3865,39.625,-9.438882e-06
577,55.0,7.0,10,15,3-105-3865,39.625,-1.091884e-05
577,55.0,7.0,10,16,3-105-3865,39.625,-9.520545e-06
577,55.0,7.0,11,1,3-105-3866,39.562,-1.119663e-05
577,55.0,7.0,11,2,3-105-3866,39.562,-9.189525e-06
577,55.0,7.0,11,3,3-105-3866,39.562,-1.080645e-05
577,55.0,7.0,11,4,3-105-3866,39.562,-1.148306e-05
577,55.0,7.0,11,5,3-105-3866,39.562,-1.072795e-05
577,55.0,7.0,11,6,3-105-3866,39.562,-9.750285e-06
577,55.0,7.0,11,7,3-105-3866,39.562,-1.092168e-05
577,55.0,7.0,11,8,3-105-3866,39.562,-1.106928e-05
577,55.0,7.0,11,9,3-105-3866,39.562,-1.099225e-05
577,55.0,7.0,11,10,3-105-3866,39.625,-1.180183e-05
577,55.0,7.0,11,11,3-105-3866,39.562,-9.788983e-06
577,55.0,7.0,11,12,3-105-3866,39.562,-1.071392e-05
577,55.0,7.0,11,13,3-105-3866,39.562,-1.031285e-05
577,55.0,7.0,11,14,3-105-3866,39.625,-1.109331e-05
577,55.0,7.0,11,15,3-105-3866,39.625,-1.023379e-05
577,55.0,7.0,11,16,3-105-3866,39.625,-1.060856e-05
577,55.0,7.0,12,1,3-105-3867,38.5,-8.821995e-06
577,55.0,7.0,12,2,3-105-3867,38.5,-9.503544e-06
577,55.0,7.0,12,3,3-105-3867,38.5,-1.016154e-05
577,55.0,7.0,12,4,3-105-3867,38.5,-8.021716e-06
577,55.0,7.0,12,5,3-105-3867,38.5,-8.425744e-06
577,55.0,7.0,12,6,3-105-3867,38.562,-8.713328e-06
577,55.0,7.0,12,7,3-105-3867,38.5,-9.827296e-06
577,55.0,7.0,12,8,3-105-3867,38.5,-8.062229e-06
577,55.0,7.0,12,9,3-105-3867,38.5,-9.015505e-06
577,55.0,7.0,12,10,3-105-3867,38.5,-9.117189e-06
577,55.0,7.0,12,11,3-105-3867,38.5,-9.743657e-06
577,55.0,7.0,12,12,3-105-3867,38.562,-7.918439e-06
577,55.0,7.0,12,13,3-105-3867,38.562,-9.832689e-06
577,55.0,7.0,12,14,3-105-3867,38.562,-9.265109e-06
577,55.0,7.0,12,15,3-105-3867,38.562,-1.01577e-05
577,55.0,7.0,12,16,3-105-3867,38.562,-8.857259e-06
